Any;          ;Any acadèmic;Tipus de estudis;Unnamed: 3;Centre;Unnamed: 5;Estudios;Unnamed: 7;Assignatura;Unnamed: 9;Grup;Convocatòria;Periode;N. Crèdits;Departament;Centre / Pla;Qualificació;Unnamed: 17;Conv.Consu.;Curs;Regim;Data inici baixa;Data fi baixa;Motiu baixa
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104397.0;Equacions Diferencials Ordinàries;1.0;Primera convocatòria febrer;Primer Quadrimestre;6.0; ;103 / 1403;7.2;Notable;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104397.0;Equacions Diferencials Ordinàries;1.0;Primera convocatòria febrer;Primer Quadrimestre;6.0; ;103 / 1403;7.3;Notable;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104397.0;Equacions Diferencials Ordinàries;1.0;Primera convocatòria febrer;Primer Quadrimestre;6.0; ;103 / 1403;6.1;Aprovat;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104397.0;Equacions Diferencials Ordinàries;1.0;Primera convocatòria febrer;Primer Quadrimestre;6.0; ;103 / 1403;5.0;Aprovat;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104397.0;Equacions Diferencials Ordinàries;1.0;Primera convocatòria febrer;Primer Quadrimestre;6.0; ;103 / 1403;10.0;Matrícula d'Honor;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104397.0;Equacions Diferencials Ordinàries;1.0;Primera convocatòria febrer;Primer Quadrimestre;6.0; ;103 / 1403;5.6;Aprovat;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;;;;;;;;;;;;;;;;;;;;;;;
2021-22;               ;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104398.0;Intel·ligència Artificial;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;8.2;Notable;1.0;2;3 - [Temps parcial] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104398.0;Intel·ligència Artificial;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;8.4;Notable;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104398.0;Intel·ligència Artificial;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;6.9;Aprovat;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104398.0;Intel·ligència Artificial;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;9.7;Matrícula d'Honor;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104398.0;Intel·ligència Artificial;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;0.0;No avaluable;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104398.0;Intel·ligència Artificial;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;7.3;Notable;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104398.0;Intel·ligència Artificial;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;2.8;Suspens;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104398.0;Intel·ligència Artificial;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;7.4;Notable;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104398.0;Intel·ligència Artificial;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;8.8;Notable;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104398.0;Intel·ligència Artificial;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;5.7;Aprovat;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104398.0;Intel·ligència Artificial;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;7.2;Notable;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104398.0;Intel·ligència Artificial;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;7.1;Notable;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104398.0;Intel·ligència Artificial;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;6.8;Aprovat;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104398.0;Intel·ligència Artificial;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;7.5;Notable;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104398.0;Intel·ligència Artificial;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;9.4;Excel·lent;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104398.0;Intel·ligència Artificial;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;8.7;Notable;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104398.0;Intel·ligència Artificial;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;4.5;Suspens;3.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104398.0;Intel·ligència Artificial;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;8.0;Notable;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104398.0;Intel·ligència Artificial;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;7.6;Notable;1.0;2;3 - [Temps parcial] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104398.0;Intel·ligència Artificial;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;6.6;Aprovat;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104398.0;Intel·ligència Artificial;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;8.3;Notable;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104398.0;Intel·ligència Artificial;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;4.5;Suspens;2.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104398.0;Intel·ligència Artificial;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;7.0;Notable;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104398.0;Intel·ligència Artificial;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;7.3;Notable;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104398.0;Intel·ligència Artificial;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;2.3;Suspens;3.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104398.0;Intel·ligència Artificial;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;7.1;Notable;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104398.0;Intel·ligència Artificial;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;8.7;Notable;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104398.0;Intel·ligència Artificial;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;8.3;Notable;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104398.0;Intel·ligència Artificial;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;7.5;Notable;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104398.0;Intel·ligència Artificial;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;7.6;Notable;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104398.0;Intel·ligència Artificial;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;7.8;Notable;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104398.0;Intel·ligència Artificial;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;7.7;Notable;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104398.0;Intel·ligència Artificial;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;0.0;No avaluable;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104398.0;Intel·ligència Artificial;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;8.3;Notable;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104398.0;Intel·ligència Artificial;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;7.4;Notable;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104398.0;Intel·ligència Artificial;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;8.8;Notable;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104398.0;Intel·ligència Artificial;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;6.9;Aprovat;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104398.0;Intel·ligència Artificial;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;6.9;Aprovat;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104398.0;Intel·ligència Artificial;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;7.8;Notable;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104398.0;Intel·ligència Artificial;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;7.5;Notable;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104398.0;Intel·ligència Artificial;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;9.6;Matrícula d'Honor;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104398.0;Intel·ligència Artificial;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;9.4;Excel·lent;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104398.0;Intel·ligència Artificial;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;8.2;Notable;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104398.0;Intel·ligència Artificial;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;7.8;Notable;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104398.0;Intel·ligència Artificial;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;2.1;Suspens;3.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104398.0;Intel·ligència Artificial;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;9.6;Matrícula d'Honor;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104398.0;Intel·ligència Artificial;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;6.9;Aprovat;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;;;;;;;;;;;;;;;;;;;;;;;
2021-22;               ;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104399.0;Anàlisi de Dades Complexes;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;5.6;Aprovat;1.0;2;3 - [Temps parcial] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104399.0;Anàlisi de Dades Complexes;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;7.0;Notable;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104399.0;Anàlisi de Dades Complexes;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;3.7;Suspens;2.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104399.0;Anàlisi de Dades Complexes;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;9.2;Matrícula d'Honor;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104399.0;Anàlisi de Dades Complexes;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;0.0;No avaluable;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104399.0;Anàlisi de Dades Complexes;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;0.0;No avaluable;2.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104399.0;Anàlisi de Dades Complexes;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;6.2;Aprovat;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104399.0;Anàlisi de Dades Complexes;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;0.0;No avaluable;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104399.0;Anàlisi de Dades Complexes;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;5.0;Aprovat;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104399.0;Anàlisi de Dades Complexes;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;6.7;Aprovat;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104399.0;Anàlisi de Dades Complexes;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;5.6;Aprovat;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104399.0;Anàlisi de Dades Complexes;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;4.0;Suspens;2.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104399.0;Anàlisi de Dades Complexes;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;5.6;Aprovat;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104399.0;Anàlisi de Dades Complexes;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;6.3;Aprovat;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104399.0;Anàlisi de Dades Complexes;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;7.1;Notable;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104399.0;Anàlisi de Dades Complexes;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;9.3;Matrícula d'Honor;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104399.0;Anàlisi de Dades Complexes;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;5.5;Aprovat;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104399.0;Anàlisi de Dades Complexes;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;4.7;Suspens;2.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104399.0;Anàlisi de Dades Complexes;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;6.7;Aprovat;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104399.0;Anàlisi de Dades Complexes;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;5.2;Aprovat;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104399.0;Anàlisi de Dades Complexes;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;6.6;Aprovat;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104399.0;Anàlisi de Dades Complexes;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;3.8;Suspens;2.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104399.0;Anàlisi de Dades Complexes;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;5.7;Aprovat;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104399.0;Anàlisi de Dades Complexes;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;6.3;Aprovat;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104399.0;Anàlisi de Dades Complexes;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;0.0;No avaluable;3.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104399.0;Anàlisi de Dades Complexes;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;5.0;Aprovat;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104399.0;Anàlisi de Dades Complexes;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;6.6;Aprovat;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104399.0;Anàlisi de Dades Complexes;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;6.1;Aprovat;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104399.0;Anàlisi de Dades Complexes;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;6.4;Aprovat;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
2021-22;;2021/2022-0;5.0;Grau;103.0;Facultat de Ciències;10110.0;Matemàtica Computacional i Analítica de Dades;104399.0;Anàlisi de Dades Complexes;1.0;Primera convocatòria juny;Segon Quadrimestre;6.0; ;103 / 1403;6.0;Aprovat;1.0;2;2 - [Temps complet] Règim de permanència 2011: grau i màster;;;
